counter,start,storeDLT,storeKfrags,finish
0,1650932164263,1650932177932,1650932178968,1650932179705
1,1650932180450,1650932187481,1650932206212,1650932209476
2,1650932210417,1650932236237,1650932240598,1650932259705
3,1650932260198,1650932277013,1650932291868,1650932295743
4,1650932296617,1650932307571,1650932309392,1650932315666
5,1650932315698,1650932331399,1650932332051,1650932344128
6,1650932347454,1650932350532,1650932351015,1650932357241
7,1650932358044,1650932387750,1650932388442,1650932388842
8,1650932389750,1650932405218,1650932407742,1650932408260
9,1650932408338,1650932413179,1650932423313,1650932426417
