counter,start,storeDLT,storeKfrags,finish
0,1650932934199,1650932949204,1650932953556,1650932961172
1,1650932961714,1650932987664,1650932997687,1650933004554
2,1650933005743,1650933020121,1650933023387,1650933037097
3,1650933037232,1650933049278,1650933056235,1650933063206
4,1650933063266,1650933077430,1650933087573,1650933097749
5,1650933098817,1650933103753,1650933110100,1650933138072
6,1650933138169,1650933162048,1650933167171,1650933174713
7,1650933175007,1650933185771,1650933193573,1650933199087
8,1650933200733,1650933228712,1650933229313,1650933248953
9,1650933249843,1650933258987,1650933270297,1650933276922
