counter,start,storeDLT,storeKfrags,finish
0,1650932936440,1650932949653,1650932956451,1650932965652
1,1650932965926,1650932990719,1650933006382,1650933025529
2,1650933026382,1650933033199,1650933034761,1650933045593
3,1650933046189,1650933067051,1650933081138,1650933093024
4,1650933093494,1650933109018,1650933114656,1650933144342
5,1650933145018,1650933167039,1650933171032,1650933183517
6,1650933185143,1650933199194,1650933202617,1650933206360
7,1650933208865,1650933234845,1650933237668,1650933248952
8,1650933250517,1650933262160,1650933270656,1650933286572
9,1650933286771,1650933301945,1650933308054,1650933311542
