counter,start,storeDLT,storeKfrags,finish
0,1650932935222,1650932949396,1650932956036,1650932962540
1,1650932967114,1650932992165,1650933006475,1650933026851
2,1650933026920,1650933045890,1650933049514,1650933056240
3,1650933056513,1650933077362,1650933081765,1650933094336
4,1650933096562,1650933114670,1650933144402,1650933165322
5,1650933167058,1650933190214,1650933199646,1650933214342
6,1650933216177,1650933242609,1650933263194,1650933270353
7,1650933270403,1650933279571,1650933294650,1650933299665
8,1650933300780,1650933305745,1650933308279,1650933317793
9,1650933321669,1650933326180,1650933326784,1650933329593
