counter,start,storeDLT,storeKfrags,finish
0,1650932934247,1650932949650,1650932951385,1650932954588
1,1650932955522,1650932970609,1650932980831,1650932995199
2,1650932996612,1650933009069,1650933025526,1650933034571
3,1650933034660,1650933053161,1650933061046,1650933071422
4,1650933072384,1650933086780,1650933094048,1650933104308
5,1650933108232,1650933115956,1650933144504,1650933150445
6,1650933152174,1650933175471,1650933188754,1650933201897
7,1650933203288,1650933221424,1650933237286,1650933245889
8,1650933246012,1650933252474,1650933267609,1650933274444
9,1650933275495,1650933298261,1650933305314,1650933308064
