counter,start,storeDLT,storeKfrags,finish
0,1650932935104,1650932949240,1650932953837,1650932964512
1,1650932964853,1650932972349,1650932981547,1650932986732
2,1650932988752,1650933001551,1650933014351,1650933024712
3,1650933024718,1650933034869,1650933045685,1650933056132
4,1650933058236,1650933084629,1650933085348,1650933096082
5,1650933098323,1650933114672,1650933115340,1650933144441
6,1650933146862,1650933165529,1650933171053,1650933184234
7,1650933184566,1650933195434,1650933205567,1650933223156
8,1650933223202,1650933247831,1650933256221,1650933264621
9,1650933266491,1650933286666,1650933298952,1650933302327
