counter,start,storeDLT,storeKfrags,finish
0,1650932934539,1650932949241,1650932956426,1650932968702
1,1650932968751,1650932981953,1650932986745,1650932995711
2,1650932998317,1650933018549,1650933024799,1650933034572
3,1650933034931,1650933045787,1650933053273,1650933065556
4,1650933065889,1650933084737,1650933093025,1650933137487
5,1650933138924,1650933145938,1650933150870,1650933160526
6,1650933161491,1650933174727,1650933178615,1650933193499
7,1650933193921,1650933202779,1650933206086,1650933209223
8,1650933212827,1650933234846,1650933240254,1650933264541
9,1650933265087,1650933290830,1650933291550,1650933295708
