counter,start,storeDLT,storeKfrags,finish
0,1650932934691,1650932949817,1650932954088,1650932969627
1,1650932970749,1650933001487,1650933009475,1650933015695
2,1650933016381,1650933023569,1650933036709,1650933054514
3,1650933054911,1650933078706,1650933081768,1650933093946
4,1650933099446,1650933123252,1650933144717,1650933165117
5,1650933166185,1650933181375,1650933188749,1650933198500
6,1650933198644,1650933206581,1650933222229,1650933232779
7,1650933234037,1650933247825,1650933248865,1650933266462
8,1650933267828,1650933276185,1650933294649,1650933298424
9,1650933299351,1650933308246,1650933315127,1650933320246
