counter,start,storeDLT,storeKfrags,finish
0,1650932935065,1650932955763,1650932969795,1650932981507
1,1650932981881,1650932987725,1650932997701,1650933008545
2,1650933008604,1650933020837,1650933024812,1650933030460
3,1650933031487,1650933049371,1650933050299,1650933056982
4,1650933057325,1650933079740,1650933081769,1650933094633
5,1650933095201,1650933111989,1650933113271,1650933123145
6,1650933124402,1650933165122,1650933168611,1650933176176
7,1650933177465,1650933199709,1650933203799,1650933221317
8,1650933222334,1650933248991,1650933256229,1650933259292
9,1650933259547,1650933267583,1650933275878,1650933294620
