counter,start,storeDLT,storeKfrags,finish
0,1650934350416,1650934372246,1650934373010,1650934379901
1,1650934380457,1650934392468,1650934401866,1650934420350
2,1650934422915,1650934442379,1650934443357,1650934461161
3,1650934463077,1650934481731,1650934485345,1650934494122
4,1650934494299,1650934507442,1650934515540,1650934523482
5,1650934524158,1650934584109,1650934591220,1650934615574
6,1650934616118,1650934658337,1650934687018,1650934720979
7,1650934721015,1650934765143,1650934765675,1650934768431
8,1650934770224,1650934792038,1650934792556,1650934795450
9,1650934796341,1650934807064,1650934809378,1650934814184
