counter,start,storeDLT,storeKfrags,finish
0,1650934353571,1650934372799,1650934379884,1650934389665
1,1650934391866,1650934402313,1650934420396,1650934442419
2,1650934442602,1650934462667,1650934478396,1650934488713
3,1650934488742,1650934497470,1650934503396,1650934507756
4,1650934508398,1650934523198,1650934528295,1650934558750
5,1650934558788,1650934594134,1650934594791,1650934600461
6,1650934602045,1650934610518,1650934613658,1650934620999
7,1650934621710,1650934625870,1650934666727,1650934670286
8,1650934671207,1650934675505,1650934693892,1650934703550
9,1650934704227,1650934718994,1650934719759,1650934727587
