counter,start,storeDLT,storeKfrags,finish
0,1650934350636,1650934372129,1650934376257,1650934380270
1,1650934380793,1650934401868,1650934405391,1650934424734
2,1650934425268,1650934432278,1650934449186,1650934462744
3,1650934463907,1650934498742,1650934503981,1650934509850
4,1650934510009,1650934514547,1650934520751,1650934528257
5,1650934528448,1650934536536,1650934538161,1650934542431
6,1650934543039,1650934548026,1650934548652,1650934551516
7,1650934551565,1650934588890,1650934589542,1650934612346
8,1650934615735,1650934629387,1650934667135,1650934672468
9,1650934673567,1650934707026,1650934716861,1650934740046
