counter,start,storeDLT,storeKfrags,finish
0,1650934350261,1650934358090,1650934368514,1650934371935
1,1650934373064,1650934405000,1650934420907,1650934424665
2,1650934425725,1650934458111,1650934465820,1650934474200
3,1650934474286,1650934498070,1650934501245,1650934507276
4,1650934509060,1650934520529,1650934523538,1650934529776
5,1650934530103,1650934536556,1650934537115,1650934540653
6,1650934540856,1650934580264,1650934603593,1650934606803
7,1650934607529,1650934618905,1650934621061,1650934624611
8,1650934625607,1650934675247,1650934677664,1650934681604
9,1650934682259,1650934691390,1650934721038,1650934724864
