counter,start,storeDLT,storeKfrags,finish
0,1650934352741,1650934363587,1650934379031,1650934389274
1,1650934392002,1650934401944,1650934418096,1650934427724
2,1650934428600,1650934432282,1650934442582,1650934456077
3,1650934456090,1650934476692,1650934483238,1650934501462
4,1650934501607,1650934507771,1650934518355,1650934522574
5,1650934525606,1650934532407,1650934532996,1650934574368
6,1650934574468,1650934605278,1650934638533,1650934642034
7,1650934642234,1650934655267,1650934655874,1650934689219
8,1650934689356,1650934706591,1650934709444,1650934719663
9,1650934720968,1650934728492,1650934745384,1650934749082
