counter,start,storeDLT,storeKfrags,finish
0,1650928638061,1650928643436,1650928643974,1650928644351
1,1650928644514,1650928647323,1650928647889,1650928648326
2,1650928649689,1650928653271,1650928653892,1650928654507
3,1650928654675,1650928661955,1650928662580,1650928665468
4,1650928668131,1650928672805,1650928673347,1650928673711
5,1650928674372,1650928680005,1650928680718,1650928683549
6,1650928684060,1650928690642,1650928691170,1650928693896
7,1650928694863,1650928701382,1650928702030,1650928702295
8,1650928703207,1650928706888,1650928707655,1650928710413
9,1650928711368,1650928717271,1650928717767,1650928718198
