counter,start,storeDLT,storeKfrags,finish
0,1650929793648,1650929798580,1650929800353,1650929803591
1,1650929803934,1650929815862,1650929817685,1650929821081
2,1650929821155,1650929827636,1650929828156,1650929831991
3,1650929832493,1650929841170,1650929844570,1650929851045
4,1650929852129,1650929859066,1650929859610,1650929863878
5,1650929865105,1650929871693,1650929872231,1650929879671
6,1650929880462,1650929885211,1650929885824,1650929892960
7,1650929893605,1650929907509,1650929908319,1650929918963
8,1650929919123,1650929923330,1650929923961,1650929924418
9,1650929924424,1650929937210,1650929938007,1650929942685
