counter,start,storeDLT,storeKfrags,finish
0,1650929793534,1650929800899,1650929801401,1650929801946
1,1650929804012,1650929815845,1650929818202,1650929824001
2,1650929826531,1650929847804,1650929851224,1650929857513
3,1650929857859,1650929861375,1650929866463,1650929870796
4,1650929872045,1650929886611,1650929887543,1650929888174
5,1650929889114,1650929899619,1650929900171,1650929903048
6,1650929904703,1650929908702,1650929916444,1650929919410
7,1650929920001,1650929929367,1650929935112,1650929938066
8,1650929938596,1650929945064,1650929947691,1650929950829
9,1650929951070,1650929959976,1650929960533,1650929963223
