counter,start,storeDLT,storeKfrags,finish
0,1650929794490,1650929802199,1650929805087,1650929811388
1,1650929811792,1650929818322,1650929821503,1650929824737
2,1650929826441,1650929835645,1650929836196,1650929839210
3,1650929839816,1650929844942,1650929847803,1650929854842
4,1650929855300,1650929866952,1650929867447,1650929867997
5,1650929869905,1650929880974,1650929886588,1650929887265
6,1650929887445,1650929894454,1650929895001,1650929896519
7,1650929897354,1650929904466,1650929905088,1650929905561
8,1650929905917,1650929913486,1650929914131,1650929914596
9,1650929915294,1650929923568,1650929924266,1650929927227
