counter,start,storeDLT,storeKfrags,finish
0,1650929794090,1650929804811,1650929805370,1650929811390
1,1650929813645,1650929817940,1650929818486,1650929819109
2,1650929821278,1650929826187,1650929837888,1650929844011
3,1650929844057,1650929855971,1650929861353,1650929866947
4,1650929867473,1650929877434,1650929877997,1650929880973
5,1650929881327,1650929890666,1650929894426,1650929902085
6,1650929902619,1650929913485,1650929918332,1650929918846
7,1650929918969,1650929935111,1650929935897,1650929936391
8,1650929937075,1650929945055,1650929947690,1650929948166
9,1650929948757,1650929958304,1650929958910,1650929959491
