counter,start,storeDLT,storeKfrags,finish
0,1650929793338,1650929800703,1650929801457,1650929806624
1,1650929806739,1650929818130,1650929821451,1650929824774
2,1650929825385,1650929838152,1650929840742,1650929844070
3,1650929844331,1650929853130,1650929853736,1650929854364
4,1650929854681,1650929866971,1650929867481,1650929872586
5,1650929875208,1650929882675,1650929886647,1650929894817
6,1650929895047,1650929904480,1650929905744,1650929906206
7,1650929908864,1650929919482,1650929922555,1650929923034
8,1650929924775,1650929940054,1650929940740,1650929943922
9,1650929944107,1650929947810,1650929950499,1650929953326
