counter,start,storeDLT,storeKfrags,finish
0,1650929793430,1650929800568,1650929801288,1650929806360
1,1650929807849,1650929811793,1650929818129,1650929821409
2,1650929825475,1650929834015,1650929841134,1650929844455
3,1650929846916,1650929859078,1650929863944,1650929867177
4,1650929868542,1650929886493,1650929887394,1650929897581
5,1650929897717,1650929901817,1650929904130,1650929911278
6,1650929912889,1650929928559,1650929934857,1650929937958
7,1650929938532,1650929947191,1650929948287,1650929951620
8,1650929953943,1650929957376,1650929957875,1650929958432
9,1650929958798,1650929963011,1650929964590,1650929967270
