counter,start,storeDLT,storeKfrags,finish
0,1650929794427,1650929802331,1650929803003,1650929803487
1,1650929806772,1650929814114,1650929820226,1650929825033
2,1650929827945,1650929833812,1650929841133,1650929844938
3,1650929848788,1650929855859,1650929856471,1650929859436
4,1650929862361,1650929869335,1650929871651,1650929872230
5,1650929872847,1650929882683,1650929886877,1650929895473
6,1650929896891,1650929903178,1650929904218,1650929904736
7,1650929905568,1650929916522,1650929919624,1650929928817
8,1650929929740,1650929940024,1650929942839,1650929947031
9,1650929947105,1650929950269,1650929951642,1650929952143
