counter,start,storeDLT,storeKfrags,finish
0,1650932934205,1650932949183,1650932951150,1650932954883
1,1650932955461,1650932980342,1650932992339,1650933009466
2,1650933012717,1650933024827,1650933031463,1650933048682
3,1650933049523,1650933067027,1650933079747,1650933091488
4,1650933092863,1650933108704,1650933112561,1650933141042
5,1650933141178,1650933171643,1650933178222,1650933192246
6,1650933192939,1650933208251,1650933221410,1650933231699
7,1650933232761,1650933260423,1650933261031,1650933267491
8,1650933267729,1650933282459,1650933286655,1650933300663
9,1650933301386,1650933305778,1650933306525,1650933313694
