counter,start,storeDLT,storeKfrags,finish
0,1650932935588,1650932949730,1650932956676,1650932975606
1,1650932976086,1650932981140,1650932994284,1650932999314
2,1650932999417,1650933014353,1650933021418,1650933027669
3,1650933027676,1650933053165,1650933060972,1650933076333
4,1650933079549,1650933092900,1650933099632,1650933109201
5,1650933110876,1650933120574,1650933121205,1650933124155
6,1650933125139,1650933133472,1650933134190,1650933138579
7,1650933141280,1650933167033,1650933171951,1650933181185
8,1650933184261,1650933199095,1650933203796,1650933222227
9,1650933222647,1650933258520,1650933259117,1650933262156
