counter,start,storeDLT,storeKfrags,finish
0,1650932934795,1650932949399,1650932956087,1650932966082
1,1650932967495,1650932981168,1650932981955,1650932992858
2,1650932993536,1650933011188,1650933025553,1650933039473
3,1650933039509,1650933055620,1650933067125,1650933079918
4,1650933080687,1650933084441,1650933092911,1650933107338
5,1650933108084,1650933119972,1650933120571,1650933126893
6,1650933129616,1650933137058,1650933137753,1650933149256
7,1650933150324,1650933174841,1650933188753,1650933198576
8,1650933198668,1650933206149,1650933221351,1650933224422
9,1650933224695,1650933237180,1650933242620,1650933248680
