counter,start,storeDLT,storeKfrags,finish
0,1650932934612,1650932949321,1650932955986,1650932961876
1,1650932962088,1650932982544,1650932994384,1650932999312
2,1650932999797,1650933023367,1650933036505,1650933040166
3,1650933040312,1650933049575,1650933052467,1650933060840
4,1650933062401,1650933081943,1650933091796,1650933104307
5,1650933104320,1650933112559,1650933120371,1650933123748
6,1650933124390,1650933133487,1650933158024,1650933163069
7,1650933163876,1650933184240,1650933193523,1650933196453
8,1650933197778,1650933232325,1650933239838,1650933263193
9,1650933264383,1650933290829,1650933291374,1650933294315
