counter,start,storeDLT,storeKfrags,finish
0,1650932934821,1650932949894,1650932951563,1650932958180
1,1650932960194,1650932982145,1650932990080,1650933000424
2,1650933000742,1650933018571,1650933022068,1650933026986
3,1650933027157,1650933049374,1650933056139,1650933066405
4,1650933067318,1650933084919,1650933085521,1650933089647
5,1650933092036,1650933103548,1650933138055,1650933153761
6,1650933157287,1650933165124,1650933168574,1650933177066
7,1650933178026,1650933195550,1650933199168,1650933203795
8,1650933203995,1650933222232,1650933237317,1650933248866
9,1650933249659,1650933269841,1650933274699,1650933280109
