counter,start,storeDLT,storeKfrags,finish
0,1650937683007,1650937698343,1650937719334,1650937731308
1,1650937731816,1650937766024,1650937776265,1650937784359
2,1650937785572,1650937815892,1650937818354,1650937824364
3,1650937824537,1650937831562,1650937832181,1650937835554
4,1650937835664,1650937857922,1650937889926,1650937905905
5,1650937906355,1650937930531,1650937958953,1650937963666
6,1650937963910,1650937970014,1650937970861,1650937976077
7,1650937976391,1650937992161,1650937992737,1650937996011
8,1650937996046,1650938052169,1650938072201,1650938080809
9,1650938081303,1650938120434,1650938134257,1650938158932
