counter,start,storeDLT,storeKfrags,finish
0,1650937684614,1650937721044,1650937733802,1650937765441
1,1650937766068,1650937799257,1650937822454,1650937847637
2,1650937848547,1650937893818,1650937894543,1650937921057
3,1650937922653,1650937930888,1650937931602,1650937934575
4,1650937934673,1650937953130,1650937961217,1650937997240
5,1650937997258,1650938041687,1650938047323,1650938053977
6,1650938055871,1650938104710,1650938118803,1650938129851
7,1650938130876,1650938157631,1650938158832,1650938181473
8,1650938182233,1650938205014,1650938221743,1650938236376
9,1650938237212,1650938243616,1650938244138,1650938247000
