counter,start,storeDLT,storeKfrags,finish
0,1650937683119,1650937700501,1650937705121,1650937709932
1,1650937709989,1650937738615,1650937745263,1650937773818
2,1650937774014,1650937801589,1650937825019,1650937828834
3,1650937829586,1650937837601,1650937840283,1650937871402
4,1650937872260,1650937896903,1650937898646,1650937904264
5,1650937904667,1650937923317,1650937951063,1650937956495
6,1650937959656,1650937999493,1650938013543,1650938019182
7,1650938022401,1650938055304,1650938067913,1650938080908
8,1650938083588,1650938129447,1650938132431,1650938154855
9,1650938155058,1650938175112,1650938182397,1650938196206
