counter,start,storeDLT,storeKfrags,finish
0,1650937684347,1650937734794,1650937745173,1650937751483
1,1650937751937,1650937786710,1650937819170,1650937835142
2,1650937835431,1650937843556,1650937857920,1650937892794
3,1650937894065,1650937937951,1650937970109,1650937976673
4,1650937978335,1650938014465,1650938016927,1650938045984
5,1650938047582,1650938094842,1650938102513,1650938123815
6,1650938124247,1650938148696,1650938160291,1650938169321
7,1650938170025,1650938201736,1650938210037,1650938213204
8,1650938213484,1650938233789,1650938240445,1650938243825
9,1650938244570,1650938253038,1650938253589,1650938256327
