counter,start,storeDLT,storeKfrags,finish
0,1650937682611,1650937698151,1650937719122,1650937724560
1,1650937725421,1650937783430,1650937797190,1650937810112
2,1650937810715,1650937821730,1650937840467,1650937871603
3,1650937871762,1650937885367,1650937913496,1650937933658
4,1650937934610,1650937942880,1650937943413,1650937947401
5,1650937947895,1650937988032,1650938020318,1650938030833
6,1650938035666,1650938059027,1650938060319,1650938076196
7,1650938078018,1650938109792,1650938111846,1650938118175
8,1650938118196,1650938132233,1650938137224,1650938157909
9,1650938158316,1650938184830,1650938190096,1650938203490
