counter,start,storeDLT,storeKfrags,finish
0,1650937682968,1650937705327,1650937720020,1650937733767
1,1650937734969,1650937745239,1650937748729,1650937763989
2,1650937765408,1650937807404,1650937828850,1650937845588
3,1650937846194,1650937869684,1650937879287,1650937907032
4,1650937907177,1650937958950,1650937963663,1650937972768
5,1650937972831,1650938039126,1650938045267,1650938067106
6,1650938067260,1650938083464,1650938094739,1650938115003
7,1650938116304,1650938148627,1650938167478,1650938175833
8,1650938176451,1650938201741,1650938202453,1650938205332
9,1650938206204,1650938210444,1650938227343,1650938230203
