counter,start,storeDLT,storeKfrags,finish
0,1650937683501,1650937721273,1650937744294,1650937748717
1,1650937749911,1650937764080,1650937786713,1650937804451
2,1650937805941,1650937821532,1650937833825,1650937838113
3,1650937839625,1650937848048,1650937864862,1650937878870
4,1650937881514,1650937886894,1650937913521,1650937938774
5,1650937938827,1650938005238,1650938036793,1650938042506
6,1650938044302,1650938076223,1650938097095,1650938108962
7,1650938112347,1650938126170,1650938132109,1650938147156
8,1650938147554,1650938160161,1650938181497,1650938185353
9,1650938185540,1650938192828,1650938207267,1650938227335
