counter,start,storeDLT,storeKfrags,finish
0,1650937682860,1650937700489,1650937708499,1650937722912
1,1650937725916,1650937761936,1650937766745,1650937775650
2,1650937775973,1650937818045,1650937828850,1650937853910
3,1650937854025,1650937918234,1650937945434,1650937948329
4,1650937950748,1650937961229,1650937995605,1650938025607
5,1650938026282,1650938054381,1650938074860,1650938089618
6,1650938089982,1650938118811,1650938131718,1650938137135
7,1650938137928,1650938148691,1650938160268,1650938163643
8,1650938164545,1650938176034,1650938182483,1650938192214
9,1650938194854,1650938232266,1650938240444,1650938243617
