counter,start,storeDLT,storeKfrags,finish
0,1650937685885,1650937707965,1650937719962,1650937729771
1,1650937730698,1650937747899,1650937751481,1650937780601
2,1650937780825,1650937810605,1650937818148,1650937832084
3,1650937832223,1650937840286,1650937852661,1650937869683
4,1650937870019,1650937899864,1650937904062,1650937907130
5,1650937907385,1650937930694,1650937945508,1650937957843
6,1650937958260,1650937967988,1650937970420,1650938005231
7,1650938005603,1650938027582,1650938031456,1650938057047
8,1650938057865,1650938073978,1650938078961,1650938089098
9,1650938089598,1650938115630,1650938132426,1650938154734
