counter,start,storeDLT,storeKfrags,finish
0,1650937682812,1650937698261,1650937705751,1650937720044
1,1650937720828,1650937752312,1650937779781,1650937795874
2,1650937797197,1650937824400,1650937845195,1650937865467
3,1650937865543,1650937884206,1650937899660,1650937930069
4,1650937930850,1650937935117,1650937946047,1650937961094
5,1650937961315,1650937965397,1650938000519,1650938032993
6,1650938032996,1650938039342,1650938046218,1650938066055
7,1650938067427,1650938097098,1650938106402,1650938127433
8,1650938128038,1650938155360,1650938175548,1650938201018
9,1650938201595,1650938227342,1650938237985,1650938240973
