counter,start,storeDLT,storeKfrags,finish
0,1650937683109,1650937705950,1650937714310,1650937729245
1,1650937729688,1650937747902,1650937773860,1650937782509
2,1650937784976,1650937822243,1650937842109,1650937847739
3,1650937847939,1650937899864,1650937928229,1650937960079
4,1650937960588,1650938002161,1650938005363,1650938041991
5,1650938042824,1650938075807,1650938094934,1650938115105
6,1650938115664,1650938139804,1650938161393,1650938166718
7,1650938169718,1650938176032,1650938199483,1650938207264
8,1650938209191,1650938216485,1650938232353,1650938235326
9,1650938235392,1650938243958,1650938244642,1650938247411
