counter,start,storeDLT,storeKfrags,finish
0,1650937682707,1650937698234,1650937703159,1650937707244
1,1650937707326,1650937752305,1650937761258,1650937770224
2,1650937770517,1650937815900,1650937818451,1650937834547
3,1650937835028,1650937874157,1650937882257,1650937899861
4,1650937900137,1650937904173,1650937906519,1650937935187
5,1650937935249,1650937953127,1650937961330,1650937964884
6,1650937971408,1650938005234,1650938036886,1650938045193
7,1650938045468,1650938068002,1650938078989,1650938093704
8,1650938095643,1650938120432,1650938134270,1650938157401
9,1650938158418,1650938163643,1650938172144,1650938192763
