counter,start,storeDLT,storeKfrags,finish
0,1650937684912,1650937707970,1650937720361,1650937739434
1,1650937739676,1650937751484,1650937777564,1650937809477
2,1650937810678,1650937845189,1650937845690,1650937879995
3,1650937880305,1650937926596,1650937928356,1650937944200
4,1650937944633,1650937950036,1650937961109,1650937966948
5,1650937969148,1650937983350,1650937984449,1650938020309
6,1650938020880,1650938034011,1650938035365,1650938039331
7,1650938039797,1650938048543,1650938068103,1650938092270
8,1650938093327,1650938115142,1650938132423,1650938155656
9,1650938156134,1650938178805,1650938182523,1650938190891
