counter,start,storeDLT,storeKfrags,finish
0,1650930271630,1650930290966,1650930299695,1650930300029
1,1650930302126,1650930317422,1650930319685,1650930322819
2,1650930324249,1650930335453,1650930340246,1650930347181
3,1650930347731,1650930352185,1650930352813,1650930355636
4,1650930356589,1650930360968,1650930366140,1650930369322
5,1650930369632,1650930378632,1650930381776,1650930385779
6,1650930386265,1650930396019,1650930396602,1650930397104
7,1650930397659,1650930400929,1650930408852,1650930409498
8,1650930410250,1650930426863,1650930427607,1650930427913
9,1650930428762,1650930436976,1650930438055,1650930442993
