counter,start,storeDLT,storeKfrags,finish
0,1650930271656,1650930286463,1650930299537,1650930307164
1,1650930308139,1650930312766,1650930315082,1650930319925
2,1650930321905,1650930327692,1650930333722,1650930336690
3,1650930337287,1650930340108,1650930342193,1650930342656
4,1650930342855,1650930357668,1650930360806,1650930370242
5,1650930370715,1650930384275,1650930388097,1650930399261
6,1650930401077,1650930416796,1650930418209,1650930423729
7,1650930424769,1650930432138,1650930432859,1650930437743
8,1650930438251,1650930452606,1650930455899,1650930456518
9,1650930457618,1650930460947,1650930461472,1650930464613
