counter,start,storeDLT,storeKfrags,finish
0,1650930271333,1650930279033,1650930280741,1650930281526
1,1650930283921,1650930294486,1650930295146,1650930295416
2,1650930296805,1650930312835,1650930315188,1650930318213
3,1650930319260,1650930324242,1650930329750,1650930332630
4,1650930333157,1650930342610,1650930344528,1650930345078
5,1650930346238,1650930352425,1650930353069,1650930353713
6,1650930355351,1650930366053,1650930371754,1650930375484
7,1650930375629,1650930393416,1650930396458,1650930396999
8,1650930397274,1650930413233,1650930415728,1650930419586
9,1650930419808,1650930432140,1650930432836,1650930433388
