counter,start,storeDLT,storeKfrags,finish
0,1650930272543,1650930285317,1650930299470,1650930309616
1,1650930310375,1650930317418,1650930317977,1650930320806
2,1650930322241,1650930329636,1650930337743,1650930338213
3,1650930338255,1650930342326,1650930344490,1650930355964
4,1650930356277,1650930368308,1650930374213,1650930380070
5,1650930380816,1650930396014,1650930398369,1650930398943
6,1650930400435,1650930413237,1650930421625,1650930422087
7,1650930422923,1650930427119,1650930427658,1650930428053
8,1650930429644,1650930445736,1650930446226,1650930454519
9,1650930455482,1650930463954,1650930464610,1650930464850
