counter,start,storeDLT,storeKfrags,finish
0,1650930271921,1650930290965,1650930291615,1650930291999
1,1650930292166,1650930296075,1650930307120,1650930307594
2,1650930307770,1650930312771,1650930313282,1650930315150
3,1650930315857,1650930321838,1650930324708,1650930328458
4,1650930328831,1650930340237,1650930340885,1650930347299
5,1650930348173,1650930357668,1650930365005,1650930365391
6,1650930366591,1650930371566,1650930375496,1650930380091
7,1650930381137,1650930388121,1650930388609,1650930396460
8,1650930397863,1650930400907,1650930401777,1650930402165
9,1650930404121,1650930423726,1650930431878,1650930434836
