counter,start,storeDLT,storeKfrags,finish
0,1650933445118,1650933468012,1650933469053,1650933469454
1,1650933469739,1650933492988,1650933499789,1650933500167
2,1650933502592,1650933516237,1650933527770,1650933536391
3,1650933536945,1650933550145,1650933553185,1650933558406
4,1650933558931,1650933569404,1650933572072,1650933572539
5,1650933573164,1650933581761,1650933587283,1650933591080
6,1650933591194,1650933603359,1650933613131,1650933613602
7,1650933614271,1650933630818,1650933634929,1650933635444
8,1650933636154,1650933664713,1650933673949,1650933676611
9,1650933677266,1650933688898,1650933695677,1650933696261
