counter,start,storeDLT,storeKfrags,finish
0,1650933445955,1650933468502,1650933469748,1650933474569
1,1650933474848,1650933488983,1650933495209,1650933505491
2,1650933505505,1650933516231,1650933523295,1650933527794
3,1650933528816,1650933536491,1650933549870,1650933550255
4,1650933553135,1650933563122,1650933568755,1650933569058
5,1650933570128,1650933585689,1650933596091,1650933600294
6,1650933600955,1650933608891,1650933615566,1650933628101
7,1650933631591,1650933650504,1650933652542,1650933654288
8,1650933654983,1650933684469,1650933694024,1650933706103
9,1650933706936,1650933725134,1650933727222,1650933727696
