counter,start,storeDLT,storeKfrags,finish
0,1650933450134,1650933468315,1650933474244,1650933481632
1,1650933481644,1650933514804,1650933523227,1650933527389
2,1650933528470,1650933543764,1650933552949,1650933553596
3,1650933553847,1650933564173,1650933567727,1650933580014
4,1650933580432,1650933587202,1650933596606,1650933603567
5,1650933604172,1650933608909,1650933618968,1650933633722
6,1650933634601,1650933650677,1650933654470,1650933654777
7,1650933656740,1650933665435,1650933678858,1650933679169
8,1650933681526,1650933699220,1650933699964,1650933700315
9,1650933700430,1650933722886,1650933729947,1650933730483
