counter,start,storeDLT,storeKfrags,finish
0,1650933447561,1650933473930,1650933475386,1650933483783
1,1650933485634,1650933505504,1650933516145,1650933521689
2,1650933521994,1650933530554,1650933533255,1650933533550
3,1650933533895,1650933545914,1650933558202,1650933564171
4,1650933564441,1650933572140,1650933580219,1650933584452
5,1650933584581,1650933590910,1650933591730,1650933594702
6,1650933597290,1650933619047,1650933628275,1650933634006
7,1650933639551,1650933664813,1650933672217,1650933673103
8,1650933677514,1650933682835,1650933683343,1650933696253
9,1650933696637,1650933725145,1650933730144,1650933730798
