counter,start,storeDLT,storeKfrags,finish
0,1650931109377,1650931126691,1650931132587,1650931136246
1,1650931137442,1650931151069,1650931160087,1650931160338
2,1650931160612,1650931173761,1650931174482,1650931175531
3,1650931176255,1650931186474,1650931192513,1650931199055
4,1650931199161,1650931210120,1650931214722,1650931215135
5,1650931215137,1650931222847,1650931225891,1650931226192
6,1650931226466,1650931242371,1650931243021,1650931247611
7,1650931247632,1650931251179,1650931251692,1650931252409
8,1650931253066,1650931257834,1650931259676,1650931264327
9,1650931267496,1650931276269,1650931283665,1650931295060
