counter,start,storeDLT,storeKfrags,finish
0,1650931107492,1650931126517,1650931127029,1650931127451
1,1650931128027,1650931137002,1650931141979,1650931151013
2,1650931153170,1650931164653,1650931167878,1650931183088
3,1650931183787,1650931193021,1650931201307,1650931206020
4,1650931207154,1650931220048,1650931237866,1650931238113
5,1650931238392,1650931244874,1650931258563,1650931264312
6,1650931265187,1650931272274,1650931276210,1650931283671
7,1650931283767,1650931290208,1650931292973,1650931295228
8,1650931296749,1650931305067,1650931306681,1650931306993
9,1650931307168,1650931315703,1650931318892,1650931319385
