counter,start,storeDLT,storeKfrags,finish
0,1650931112182,1650931124538,1650931132039,1650931139214
1,1650931139531,1650931147239,1650931153262,1650931160006
2,1650931160335,1650931164412,1650931175527,1650931176130
3,1650931177031,1650931188005,1650931190456,1650931190870
4,1650931191546,1650931197826,1650931201077,1650931202463
5,1650931203511,1650931212984,1650931217226,1650931223472
6,1650931224554,1650931257940,1650931259679,1650931264404
7,1650931266810,1650931272684,1650931273320,1650931273814
8,1650931276454,1650931281817,1650931284051,1650931284696
9,1650931284870,1650931296646,1650931297164,1650931299965
