counter,start,storeDLT,storeKfrags,finish
0,1650931106999,1650931117195,1650931126676,1650931127296
1,1650931127886,1650931136299,1650931139593,1650931140153
2,1650931141815,1650931160336,1650931167624,1650931168079
3,1650931169105,1650931175546,1650931176134,1650931176526
4,1650931177257,1650931190260,1650931190791,1650931192714
5,1650931193597,1650931212688,1650931217190,1650931217796
6,1650931217938,1650931238182,1650931242249,1650931243017
7,1650931244138,1650931251416,1650931252108,1650931253439
8,1650931253636,1650931257936,1650931258553,1650931267664
9,1650931267745,1650931278644,1650931283679,1650931283955
