counter,start,storeDLT,storeKfrags,finish
0,1650931106009,1650931113824,1650931126531,1650931126816
1,1650931128041,1650931136887,1650931141602,1650931147210
2,1650931148059,1650931153516,1650931160193,1650931167528
3,1650931168040,1650931178678,1650931179229,1650931179528
4,1650931180748,1650931186468,1650931190261,1650931190605
5,1650931190632,1650931198138,1650931203269,1650931203869
6,1650931204501,1650931213101,1650931217290,1650931224675
7,1650931224700,1650931257879,1650931261730,1650931264699
8,1650931265829,1650931277914,1650931283664,1650931283953
9,1650931285691,1650931300298,1650931300976,1650931305245
