counter,start,storeDLT,storeKfrags,finish
0,1650931106308,1650931126338,1650931126902,1650931132569
1,1650931132927,1650931148801,1650931151415,1650931160187
2,1650931162202,1650931181160,1650931186437,1650931192512
3,1650931193776,1650931198133,1650931201618,1650931204891
4,1650931205320,1650931214725,1650931215243,1650931215643
5,1650931216810,1650931238098,1650931238786,1650931239093
6,1650931240008,1650931249344,1650931250062,1650931258175
7,1650931258447,1650931271966,1650931278747,1650931282105
8,1650931282808,1650931287758,1650931296440,1650931296776
9,1650931298979,1650931303834,1650931304529,1650931314667
