counter,start,storeDLT,storeKfrags,finish
0,1650931109220,1650931121388,1650931124396,1650931124673
1,1650931126251,1650931141984,1650931151120,1650931151443
2,1650931153007,1650931168062,1650931181158,1650931181442
3,1650931182595,1650931197828,1650931201081,1650931202561
4,1650931203023,1650931214724,1650931222730,1650931223325
5,1650931224849,1650931235822,1650931257687,1650931258243
6,1650931259144,1650931271964,1650931277917,1650931281908
7,1650931282031,1650931303405,1650931304020,1650931310470
8,1650931311914,1650931323785,1650931326260,1650931329246
9,1650931329614,1650931335354,1650931335968,1650931339143
