counter,start,storeDLT,storeKfrags,finish
0,1650931105884,1650931113468,1650931126347,1650931126645
1,1650931127038,1650931131882,1650931136732,1650931141541
2,1650931142496,1650931167242,1650931167952,1650931183153
3,1650931183610,1650931193126,1650931199157,1650931204382
4,1650931205513,1650931213099,1650931222730,1650931223221
5,1650931224881,1650931238184,1650931238807,1650931239095
6,1650931240148,1650931247501,1650931258176,1650931258487
7,1650931259043,1650931265930,1650931266527,1650931271701
8,1650931271903,1650931283951,1650931284591,1650931290204
9,1650931292319,1650931305249,1650931305969,1650931306584
