counter,start,storeDLT,storeKfrags,finish
0,1650933445472,1650933460614,1650933468429,1650933475160
1,1650933475603,1650933488985,1650933497481,1650933509547
2,1650933510267,1650933523509,1650933527599,1650933528133
3,1650933529888,1650933538953,1650933552573,1650933560379
4,1650933562243,1650933578096,1650933579204,1650933579501
5,1650933580126,1650933590998,1650933603298,1650933603917
6,1650933604397,1650933615450,1650933628159,1650933628598
7,1650933631427,1650933654495,1650933664812,1650933681635
8,1650933681854,1650933702633,1650933717340,1650933717947
9,1650933718489,1650933730185,1650933730806,1650933731308
