counter,start,storeDLT,storeKfrags,finish
0,1650933445061,1650933467902,1650933473726,1650933474144
1,1650933475547,1650933487140,1650933488997,1650933498505
2,1650933498792,1650933518381,1650933521749,1650933536827
3,1650933537921,1650933550228,1650933553314,1650933553801
4,1650933553919,1650933569402,1650933572027,1650933580526
5,1650933580682,1650933597870,1650933612928,1650933613704
6,1650933614536,1650933634933,1650933648736,1650933649252
7,1650933650149,1650933656324,1650933668527,1650933688394
8,1650933691187,1650933695734,1650933696789,1650933710866
9,1650933712547,1650933729933,1650933730807,1650933731329
