counter,start,storeDLT,storeKfrags,finish
0,1650933445297,1650933467908,1650933473935,1650933475490
1,1650933475815,1650933499667,1650933500251,1650933500551
2,1650933501169,1650933533636,1650933538674,1650933542448
3,1650933543639,1650933561485,1650933571439,1650933571840
4,1650933572301,1650933590690,1650933603072,1650933613405
5,1650933613779,1650933632244,1650933637682,1650933644637
6,1650933645710,1650933661436,1650933673946,1650933688890
7,1650933688901,1650933696256,1650933697886,1650933698295
8,1650933699419,1650933720634,1650933729889,1650933733278
9,1650933733427,1650933740585,1650933741304,1650933741823
