counter,start,storeDLT,storeKfrags,finish
0,1650933445975,1650933468835,1650933474570,1650933474978
1,1650933475518,1650933505362,1650933515958,1650933524225
2,1650933525856,1650933534063,1650933544186,1650933544587
3,1650933545213,1650933563731,1650933565890,1650933569395
4,1650933570086,1650933580060,1650933581958,1650933584752
5,1650933584784,1650933594052,1650933600835,1650933613048
6,1650933613491,1650933641869,1650933650589,1650933651100
7,1650933652597,1650933668535,1650933674132,1650933680900
8,1650933681193,1650933688488,1650933694506,1650933694810
9,1650933697705,1650933729782,1650933730806,1650933735795
