counter,start,storeDLT,storeKfrags,finish
0,1650933445580,1650933468708,1650933474569,1650933475052
1,1650933476160,1650933497392,1650933504996,1650933509765
2,1650933510361,1650933533730,1650933544183,1650933544693
3,1650933545204,1650933560452,1650933563762,1650933564080
4,1650933565044,1650933581760,1650933587214,1650933587694
5,1650933587901,1650933614750,1650933628054,1650933628660
6,1650933629126,1650933647613,1650933653253,1650933653668
7,1650933657069,1650933672297,1650933674040,1650933679660
8,1650933680320,1650933688493,1650933694505,1650933695532
9,1650933697298,1650933725146,1650933730370,1650933733969
