counter,start,storeDLT,storeKfrags,finish
0,1650933445073,1650933467899,1650933473935,1650933474569
1,1650933476671,1650933495229,1650933502210,1650933502661
2,1650933503140,1650933518473,1650933523510,1650933530552
3,1650933533313,1650933552931,1650933560454,1650933563123
4,1650933564859,1650933593848,1650933594351,1650933599367
5,1650933599398,1650933628052,1650933636578,1650933636973
6,1650933637495,1650933647197,1650933653252,1650933653883
7,1650933654647,1650933668528,1650933674129,1650933674841
8,1650933675948,1650933688565,1650933695677,1650933696253
9,1650933696462,1650933720415,1650933729863,1650933730181
