counter,start,storeDLT,storeKfrags,finish
0,1650933445423,1650933460715,1650933475488,1650933475994
1,1650933477130,1650933511605,1650933518475,1650933518803
2,1650933519197,1650933539697,1650933552674,1650933556977
3,1650933562022,1650933578998,1650933579816,1650933582675
4,1650933583006,1650933593845,1650933612701,1650933622816
5,1650933623112,1650933636473,1650933650494,1650933650986
6,1650933652847,1650933681640,1650933688899,1650933699146
7,1650933699161,1650933702391,1650933703004,1650933706017
8,1650933707262,1650933725148,1650933730486,1650933733968
9,1650933734467,1650933740506,1650933740995,1650933741446
